OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,IsIntercha,Countermea,Counterme1,Counterme2,Counterme3,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,Counterme4,Interchang,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,Avg Annual,Avg Annua1,Crash Inte,Signalized,Counterme5,Serious In,Intersect2,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
82236,170171,77120000,3.41068050823171,3.79979999999341,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,SEMINOLE,45500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01209,Potential Location,0.850000024,1,11458.042365,0.0520459751786888,0.0219568957785093,0.087095686588087,0.157561057669859,0.512368229083326,176688.973730462,,220152.323511304,7.8418646663765,0.78418646663765,125.074232197515,1433105.85128898,11458.042365,1431673.59599335,,N,5,77,77120000 = 3.558|77A03644 = 0,E LAKE BRANTLEY DR|SR-434,31500,63000,,IS|U|2|U,Y,10,1.46379328610755,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
83394,172004,77070002,0.61,0.632,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  419,5,SEMINOLE,34500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01279,Potential Location,0.850000024,1,11458.042365,0.0521010517197928,0.0253062251210422,0.107754447875026,0.208268879472107,0.757241422154716,248698.433993981,,219919.598295694,11.0378107979487,1.10378107979487,176.048142811522,2017167.07861399,11458.042365,2015734.82331836,,N,5,77,77070002 = .623|77A03744 = .903,PARKSTONE BLVD|SR-419|WINDING HOLLOW BLVD,17000,34000,,IS|U|3|D,Y,10,1.68708194466926,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
107977,237132,87250000,4.978,5.077,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  944,6,MIAMI-DADE,21000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03897,Potential Location,0.850000024,1,14322.55295625,0.0522698026224038,0.0253881898451676,0.108103455423608,0.208943444768518,0.759694063114255,136654.391000062,,274011.996175227,11.0735613341379,1.10735613341379,77.3877064080997,1108389.52319273,14322.55295625,1106957.26789711,,N,6,87,87250000 = 5.005|87502500 = .933,NW 2ND AVE|NW 54TH ST,9150,13100,5200,IS|U|2|U,Y,10,1.69254626048524,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
109865,228341,87080001,1.29,1.309,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,1WAY,,SR  934,6,MIAMI-DADE,19500,2,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04521,Potential Location,0.850000024,1,11458.042365,0.0522804188507212,0.0253933462989217,0.108125411713992,0.208985882107169,0.759848360341732,176208.390770093,,219165.083541444,11.0758104234689,1.10758104234689,124.7340381067,1429207.89298409,11458.042365,1427775.63768846,,N,6,87,87080001 = 1.293|87550501 = .158,NE 2ND AVE|NE 82ND ST,14500,17500,11500,IS|U|2|U,Y,10,1.69289002412385,On-System / On-System,On Corridor,410646-6,4,100,0.02,100,0,0.3,Verified Match,410646-6,4
112162,246095,89010000,16.194,16.201,SUBURBAN COMMERCIAL,PORT SAINT LUCIE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,4,MARTIN,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05383,Potential Location,0.850000024,1,17187.0635475,0.0523529311918321,0.0254285665788899,0.108275380419471,0.209275743127869,0.760902261299468,184399.614843543,,328292.287675794,11.0911724454488,1.10911724454488,87.0216167884443,1495646.05774918,17187.0635475,1494213.80245356,,N,4,89,89010000 = 16.2|89A02585 = .185,SE FEDERAL HWY|SE FISCHER ST,22500,45000,,IS|U|3|D,Y,10,1.69523804316408,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
2428,5236,03010000,14.603,14.606,SUBURBAN COMMERCIAL,BONITA SPRINGS,URBAN PRIN ART OTHER,DIVIDED,US   41,SR   90,1,COLLIER,43163,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01633,Potential Location,0.850000024,1,17187.0635475,0.0524947503158616,0.0221462227895041,0.0878466837316996,0.158919654276534,0.516786209945447,131501.473446022,,327405.377567952,7.9094824577477,0.79094824577477,62.0579974586438,1066594.74595231,17187.0635475,1065162.49065668,,N,1,3,03010000 = 14.605|03A03754 = .013,PALM DR|TAMIAMI TRL E,22166,44332,,IS|U|3|D,Y,10,1.47641508886002,On-System / Off-System,On Corridor,452524-1,1,16,0,100,0,1,Verified Parallel Fallback,452524-1,1
69397,140020,72100000,5.38008129184305,5.53646328542332,URBAN GENERAL,JACKSONVILLE,URBAN PRIN ART OTHER,DIVIDED,USA  90,SR   10,2,DUVAL,35000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03133,Potential Location,0.850000024,1,11458.042365,0.0524959590329547,0.0221467327170277,0.0878487064442101,0.158923313478671,0.516798109198642,97610.0066840903,,218265.22604925,7.90966457741846,0.790966457741846,69.0959734670875,791704.591236804,11458.042365,790272.335941179,,N,2,72,72100000 = 5.384|72A00980 = .133,ATLANTIC BLVD|CARAVAN TRL,15750,31500,,IS|U|2|U,Y,10,1.4764490840337,On-System / Off-System,On Corridor,208819-3,2,825,0.16,100,0,1,Verified Match,208819-3,2
99186,202515,86028000,2.3,2.32655338038116,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  834,4,BROWARD,47000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03976,Potential Location,0.850000024,1,17187.0635475,0.0528940665726938,0.0256914037638798,0.109394546775344,0.211438879104872,0.768767172119038,138501.620917945,,324933.677086056,11.205814084204,1.1205814084204,65.3614975840706,1123372.21253719,17187.0635475,1121939.95724156,,N,4,86,86028000 = 2.311|86A04085 = 0,CYPRESS POINTE|TURTLE RUN BLVD|W SAMPLE RD,21500,43000,,IS|U|3|D,Y,10,1.71276052496701,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
75786,161238,75250000,6.682,6.683,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  438,5,ORANGE,33000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04458,Potential Location,0.850000024,1,17187.0635475,0.0529135957704399,0.0257008893742137,0.109434936707046,0.211516945170668,0.769051011254463,186374.410332508,,324813.751499034,11.2099514208343,1.12099514208343,87.9535596041711,1511663.41814572,17187.0635475,1510231.16285009,,N,5,75,75250000 = 6.683|75A06127 = .677,ASHLAND BLVD|SILVER STAR RD|WILLOW BEND BLVD,17250,34500,,IS|U|3|D,Y,10,1.71339289909044,On-System / Off-System,On Corridor,445696-2,1,5,0,100,0,0.7,Verified Parallel Fallback,445696-2,1
99766,219312,87019000,3.807,4.291,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,6,MIAMI-DADE,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03181,Potential Location,0.850000024,1,14322.55295625,0.0530540959401266,0.0223821967247409,0.0887827136748056,0.160612985756243,0.522292705423074,132902.65686558,,269961.304635433,7.99376011172876,0.799376011172876,75.2630904510434,1077959.5986361,14322.55295625,1076527.34334048,,N,6,87,87019000 = 4.103,NW 203RD ST|NW 27TH AVE,21500,43000,,IS|U|3|D,Y,10,1.49214668705953,On-System / Off-System,On Corridor,438076-1,4,2564,0.49,100,0,0.4,Verified Match,438076-1,4
109696,227974,87044000,6.22,6.263,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  976,6,MIAMI-DADE,45000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04519,Potential Location,0.850000024,1,14322.55295625,0.0530862403900477,0.0257847453323089,0.109791997170326,0.212207075221515,0.771560243850807,138788.889320877,,269797.839346241,11.2465268561396,1.12465268561396,78.5964778802121,1125702.21661407,14322.55295625,1124269.96131844,,N,6,87,87044000 = 6.227|87062000 = 2.039,BIRD RD|RED RD|SW 40TH ST,59350,46000,14300,IS|U|3|D,Y,10,1.71898329719125,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
97980,207217,86100000,23.235,23.248,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,62000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04237,Potential Location,0.850000024,1,17187.0635475,0.0531829584595929,0.0224365606001408,0.0889983570472251,0.161003096899158,0.523561296522915,133225.46269054,,323168.624787173,8.01317606915398,0.801317606915398,62.8715801307724,1080577.84303932,17187.0635475,1079145.5877437,,N,4,86,86100000 = 23.238|86A32980 = .011,REGENCY LAKES BLVD|SR-7,30750,61500,,IS|U|3|D,Y,10,1.4957709459994,On-System / Off-System,On Corridor,"439891-5, 457381-1",2,69,0.01,100,0.1,0.6,Verified Parallel Fallback,"439891-5, 457381-1",2
88326,192809,86006000,5.718,5.75,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  842,4,BROWARD,74000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01563,Potential Location,0.850000024,1,17187.0635475,0.0532320174882071,0.0224572573778374,0.0890804542654216,0.161151615442815,0.524044259663202,99132.6149447877,,322870.790146317,8.02056788498096,0.802056788498096,46.7825295420556,804054.308152106,17187.0635475,802622.052856481,,N,4,86,86006000 = 5.727|86A16875 = .336,RIVER HIGHLANDS AVE|W BROWARD BLVD,28250,56500,,IS|U|3|D,Y,10,1.49715073139994,On-System / Off-System,On Corridor,446999-1,2,168,0.03,100,0.3,0.4,Verified Match,446999-1,2
97448,205523,86090000,3.63,3.648,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  816,4,BROWARD,60500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04140,Potential Location,0.850000024,1,17187.0635475,0.0536177694556637,0.0260429165927509,0.110891295919668,0.214331810889004,0.779285535611294,188854.679409752,,320547.902719301,11.3591333595828,1.13591333595828,89.1240448318943,1531780.62213601,17187.0635475,1530348.36684038,,N,4,86,86090000 = 3.64|86A06106 = .009,NW 36TH TER|W OAKLAND PARK BLVD,28750,57500,,IS|U|3|D,Y,10,1.73619471730788,On-System / Off-System,On Corridor,"447675-1, 453154-1",3,95,0.02,100,0,0.3,Verified Match,"447675-1, 453154-1",3
31173,71461,16100000,2.235,2.335,SUBURBAN COMMERCIAL,LAKELAND,URBAN PRIN ART OTHER,DIVIDED,US   92,SR  546,1,POLK,29500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02435,Potential Location,0.850000024,1,14322.55295625,0.0536697668938135,0.0260681724912809,0.110998836075842,0.214539665583322,0.780041271104404,256186.517137864,,266864.452468881,11.3701492194423,1.13701492194423,145.079033530431,2077902.14058117,14322.55295625,2076469.88528554,,N,1,16,16100000 = 2.321|16501000 = .845,N BRUNNELL PKWY|W MEMORIAL BLVD,15500,26500,4500,IS|U|3|D,Y,10,1.73787844414594,On-System / On-System,On Corridor,449049-1,2,527,0.1,100,0,0.7,Verified Match,449049-1,2
99269,218910,87001000,5.209,5.271,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR   94,6,MIAMI-DADE,90500,8,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02972,Potential Location,0.850000024,1,20051.57413875,0.0537179660798494,0.0260915835244983,0.111098520756052,0.214732337134775,0.780741802455993,140658.978531161,,373275.006520988,11.380360404793,1.1380360404793,56.8967956032954,1140870.31529678,20051.57413875,1139438.06000116,,N,6,87,87001000 = 5.251|87A06251 = .636,SW 123RD CT|SW 125TH AVE|SW 88TH ST,42250,84500,,IS|U|3|D,Y,10,1.73943917994349,On-System / Off-System,On Corridor,437784-1,1,327,0.06,100,0,0.1,Verified Match,437784-1,1
83894,175338,78051000,15.4893889960444,15.667,SUBURBAN RESIDENTIAL,ST. AUGUSTINE,URBAN PRIN ART OTHER,DIVIDED,,SR  207,2,ST. JOHNS,32500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01395,Potential Location,0.850000024,1,11458.042365,0.0538404912856361,0.0260919303922698,0.116378292702029,0.154480794227248,0.498645780830045,180472.999604928,,212814.595324037,8.00980847280155,0.800980847280155,127.752860755211,1463797.69078315,11458.042365,1462365.43548753,,N,2,78,78051000 = 15.505|78A02012 = 1.357,LIGHTSEY RD|SR-207,14500,29000,,IS|R|2|D,Y,10,1.73946230446529,On-System / Off-System,On Corridor,432448-2,1,938,0.18,100,0,1.1,Verified Match,432448-2,1
65080,143091,72160000,4.194,4.22,SUBURBAN COMMERCIAL,JACKSONVILLE,URBAN MINOR ART,DIVIDED,,SR   13,2,DUVAL,39500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03273,Potential Location,0.850000024,1,17187.0635475,0.0538446285273222,0.022715702659964,0.0901056205511907,0.163006199643261,0.530075128181865,134882.972980959,,319197.365040393,8.11287113889012,0.811287113889012,63.6537901448125,1094021.73625812,17187.0635475,1092589.4809625,,N,2,72,72160000 = 4.204|72A12677 = .012,HALEY RD|SAN JOSE BLVD,13000,26000,,IS|U|3|D,Y,10,1.5143804196318,On-System / Off-System,On Corridor,445426-3,2,137,0.03,100,0,1.2,Verified Match,445426-3,2
39814,86767,26250000,2.335,2.345,SUBURBAN COMMERCIAL,GAINESVILLE,URBAN MINOR ART,DIVIDED,,SR  121,2,ALACHUA,44500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00655,Potential Location,0.850000024,1,14322.55295625,0.0539299456033835,0.0261945450073577,0.111536932952452,0.215579704632746,0.783822732121903,189954.238882209,,265576.99615687,11.425269092748,1.1425269092748,107.571536940835,1540699.03442031,14322.55295625,1539266.77912468,,N,2,26,26250000 = 2.345,HULL RD|SW 34TH ST,42000,42500,,IS|U|3|D,Y,10,1.74630327989904,On-System / Off-System,On Corridor,207712-6,2,53,0.01,100,0,0.5,Verified Parallel Fallback,207712-6,2
56859,127621,70050000,12.659,12.84,SUBURBAN COMMERCIAL,PALM BAY-MELBOURNE,URBAN PRIN ART OTHER,DIVIDED,US  192,SR  500,5,BREVARD,36000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03547,Potential Location,0.850000024,1,11458.042365,0.054013904050844,0.0227871157714498,0.0903888925600842,0.163518654841422,0.531741566363035,183369.823337023,,212131.349628318,8.13837619941076,0.813837619941076,129.803458460623,1487293.52616534,11458.042365,1485861.27086972,,N,5,70,70050000 = 12.674|70A03325 = .013,LAILA CT|W NEW HAVEN AVE,18500,37000,,IS|U|3|D,Y,10,1.51914129449259,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
98540,225599,87030000,0.843,0.889,URBAN CENTER,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,6,MIAMI-DADE,48000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03489,Potential Location,0.850000024,1,34374.127095,0.0542217790502091,0.0203331671438284,0.113865736005439,0.178254098627562,0.694038771842677,124876.253101836,,633954.246745938,10.1191395152453,1.01191395152453,29.4657162180761,1012858.27422535,34374.127095,1011426.01892973,,N,6,87,87001000 = 10.695|87001500 = .023|87030000 = .845|87A20913 = .62,S DIXIE HWY|SW 69TH CT|SW 88TH ST,63300,42500,36500,IS|U|3|D,Y,10,1.35554469314238,On-System / On-System,Off Corridor,,0,0,0,0,39.8,172.9,No Match - Low Overlap,,0
94916,223230,87053000,0.456,0.558,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  968,6,MIAMI-DADE,47500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03728,Potential Location,0.850000024,1,17187.0635475,0.0543102289138083,0.0263792540438498,0.112323427980831,0.217099850125587,0.789349804326828,142209.802051225,,316460.893117875,11.5058335936848,1.15058335936848,67.1114574082071,1153448.88324019,17187.0635475,1152016.62794457,,N,6,87,87053000 = .507|87A01135 = 1.097,NW 82ND AVE|SW 82ND AVE|W FLAGLER ST,24750,49500,,IS|U|3|D,Y,10,1.75861721763541,On-System / Off-System,On Corridor,437782-3,1,538,0.1,100,0,0.1,Verified Match,437782-3,1
118610,272499,93190000,16.264,16.37,URBAN GENERAL,MIAMI,URBAN MINOR ART,DIVIDED,,SR  706,4,PALM BEACH,39500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04442,Potential Location,0.850000024,1,14322.55295625,0.0545451658962834,0.0204544372111063,0.114544848382195,0.179317232884032,0.698178123472427,125816.480097151,,262581.52708682,10.1794915853939,1.01794915853939,71.2501717054554,1020484.35739329,14322.55295625,1019052.10209767,,N,4,93,93190000 = 16.347,INDIANTOWN RD E|INTRACOASTAL POINTE DR|JONATHAN DR,16500,33000,,IS|U|3|D,Y,10,1.36362936558778,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
103643,235527,87281000,9.744,10.091,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  953,6,MIAMI-DADE,17100,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-05334,Potential Location,0.850000024,1,11458.042365,0.0546062454188328,0.0265230334891473,0.112935643934404,0.218283147271646,0.793652135121445,142984.912917545,,209830.254343916,11.5685458435853,1.15685458435853,101.215870019552,1159735.72669436,11458.042365,1158303.47139874,,N,6,87,87281000 = 9.9|87A06621 = .749,E 52ND ST|E 8TH AVE|NW 42ND AVE,7700,15400,,IS|U|3|D,Y,10,1.76820251552223,On-System / Off-System,On Corridor,"447803-1, 457448-1",4,1837,0.35,100,0,0.3,Verified Match,"447803-1, 457448-1",4
35250,75992,16020000,10.965,11.066,SUBURBAN COMMERCIAL,WINTER HAVEN,URBAN PRIN ART OTHER,DIVIDED,US   92,SR  600,1,POLK,42500,5,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-00387,Potential Location,0.850000024,1,14322.55295625,0.0547841501556435,0.0266094443613126,0.113303583276445,0.218994304128663,0.796237818739409,261505.898665453,,261436.070753296,11.6062356552139,1.16062356552139,148.091411932011,2121047.08976207,14322.55295625,2119614.83446644,,N,1,16,16020000 = 10.972|16A01943 = .244,BENNETT ST|MAGNOLIA AVE,17500,35000,,IS|U|3|D,Y,10,1.77396324125496,On-System / Off-System,On Corridor,412675-1,2,533,0.1,100,0,0.9,Verified Match,412675-1,2
50645,99423,46040000,2.644,2.719,SUBURBAN COMMERCIAL,PANAMA CITY,URBAN PRIN ART OTHER,DIVIDED,US  231,SR   75,3,BAY,35000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03308,Potential Location,0.850000024,1,20051.57413875,0.0548676903844638,0.0266500210438824,0.113476359658777,0.219328248056337,0.79745200001965,261904.668429158,,365453.220251235,11.6239339781709,1.16239339781709,105.940882997821,2124281.46975544,20051.57413875,2122849.21445981,,N,3,46,46001000 = 3.535|46040000 = 2.647|46A01154 = 0,E 23RD ST|HWY 231|MERCEDES AVE,33750,32500,16600,IS|U|2|U,Y,10,1.7766683538591,On-System / On-System,On Corridor,217910-7,4,396,0.07,100,0,1.4,Verified Match,217910-7,4
92740,203177,86220000,19.714,19.907,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  817,4,BROWARD,47000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02620,Potential Location,0.850000024,1,17187.0635475,0.0549160496922133,0.0266735098505036,0.113576375499805,0.219521559678743,0.798154858594781,143796.126666284,,312969.771930573,11.6341790859305,1.16341790859305,67.8600735746285,1166315.39686517,17187.0635475,1164883.14156954,,N,4,86,86220000 = 19.765|86A12339 = .732,N UNIVERSITY DR|NW 19TH ST,27500,55000,,IS|U|3|D,Y,10,1.77823427455106,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
42091,96423,46001000,0.964,1.028,SUBURBAN COMMERCIAL,PANAMA CITY,URBAN MINOR ART,DIVIDED,,SR  368,3,BAY,30000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03296,Potential Location,0.850000024,1,14322.55295625,0.0549256896958192,0.0266781921379693,0.11359631277999,0.219560094654197,0.798294967283554,262181.521533476,,260762.368858159,11.6362213582529,1.16362213582529,148.474018767917,2126526.99643075,14322.55295625,2125094.74113512,,N,3,46,46001000 = 1.027|46002000 = 1.008,LISENBY AVE|W 23RD ST,22150,33000,7300,IS|U|2|U,Y,10,1.77854642709872,On-System / On-System,On Corridor,450818-1,1,337,0.06,100,0.1,1.1,Verified Match,450818-1,1
72784,159830,75200000,7.39,7.444,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  551,5,ORANGE,26500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01828,Potential Location,0.850000024,1,11458.042365,0.0549456670079081,0.0231802032689612,0.0919481396335463,0.166339421605972,0.540914335911446,186533.031252304,,208534.048068811,8.27876667120716,0.827876667120716,132.042623661098,1512949.97589461,11458.042365,1511517.72059899,,N,5,75,75200000 = 7.439|75A06110 = .009,BATES RD|N GOLDENROD RD,13250,26500,,IS|U|3|D,Y,10,1.54534713185296,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
112979,269869,93210000,0.674,0.771,SUBURBAN RESIDENTIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,PALM BEACH,54000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04426,Potential Location,0.850000024,1,22916.08473,0.0549915249896906,0.0231995496050257,0.0920248800999354,0.166478249480509,0.541365786246165,137755.995021906,,416720.298887804,8.28567617930604,0.828567617930604,48.757217114899,1117324.51860403,22916.08473,1115892.26330841,,N,4,93,93210000 = .769|93527000 = 1.375,JUDGE WINIKOFF RD|SR-7,32200,54000,10400,IS|U|3|D,Y,10,1.54663688779695,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
87837,197598,86014000,0.498,0.551,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  870,4,BROWARD,53500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-02388,Potential Location,0.850000024,1,17187.0635475,0.0551503455345582,0.026787310688214,0.114060941901018,0.220458134487493,0.801560135667044,144409.623718822,,311640.178876673,11.6838155729723,1.16838155729723,68.1495942737478,1171291.40751924,17187.0635475,1169859.15222362,,N,4,86,86014000 = .5|86A05888 = .405,NW 70TH AVE|W COMMERCIAL BLVD,26500,53000,,IS|U|3|D,Y,10,1.78582099827896,On-System / Off-System,On Corridor,"441944-1, 454777-1",3,279,0.05,100,0,0.3,Verified Match,"441944-1, 454777-1",3
97613,205955,86100000,5.492,5.568,SUBURBAN COMMERCIAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,US  441,SR    7,4,BROWARD,62000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04173,Potential Location,0.850000024,1,17187.0635475,0.0553172430345436,0.0268683751882069,0.114406116275988,0.221125290987435,0.803985839104332,194840.634087895,,310699.930160426,11.7191734585942,1.17191734585942,91.9489284660402,1580332.07667036,17187.0635475,1578899.82137474,,N,4,86,86100000 = 5.567|86A19353 = .011,LUCKY ST|SR-7|SW 54TH CT,28500,57000,,IS|U|3|D,Y,10,1.79122529914317,On-System / Off-System,On Corridor,447676-1,1,403,0.08,100,0.1,0.5,Verified Match,447676-1,1
118968,264749,93004000,4.769,4.876,URBAN GENERAL,MIAMI,URBAN PRIN ART OTHER,DIVIDED,,SR  808,4,PALM BEACH,60500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04104,Potential Location,0.850000024,1,17187.0635475,0.0553231078893978,0.0268712238319932,0.114418245862164,0.221148735173463,0.804071079437952,144861.997070491,,310666.992567743,11.7204159509451,1.17204159509451,68.3630776939146,1174960.56062799,17187.0635475,1173528.30533236,,N,4,93,93004000 = 4.87|93A03052 = .363,GLADES RD|NW EXECUTIVE CENTER DR|RENAISSANCE WAY,30750,61500,,IS|U|3|D,Y,10,1.79141520875931,On-System / Off-System,On Corridor,448135-1,5,564,0.11,100,0,0.4,Verified Match,448135-1,5
